"","avg_logFC","p_val","p_val_adj"
"4930488N15Rik",-2.52527309737225,6.54032468871845e-08,0.000171938595741719
"Ccdc187",-0.749606606207457,6.93483797700978e-06,0.00868142645607668
"Fzd7",-1.88380432458445,3.30687031891868e-06,0.00482968410078073
"Gpr149",-2.24975475323489,1.6350684186867e-15,1.43281045529516e-11
"Htr1d",-1.17421415483961,8.3475893459695e-06,0.00997498983255419
"Htr2a",-1.59886394735284,9.51569506612862e-09,3.33064668857943e-05
"Lhfp",-1.77779007685712,1.00640295390978e-19,2.64573272553342e-15
"Lrmp",-1.67610156101041,5.427214577287e-09,2.3779340670383e-05
"S100a10",-2.27760921443073,3.84259105098152e-08,0.00011224208459917
"Srpx",-1.83652013373828,2.92825651023093e-11,1.92452338493652e-07
