"","avg_logFC","p_val","p_val_adj"
"4930431P03Rik",-6.29354106877134,7.66265026816388e-06,0.00115873908116381
"A330076C08Rik",-1.98278863583985,9.49995189849284e-05,0.008671674842343
"A530058N18Rik",-3.71283716306274,1.40197706409224e-11,1.53569062658004e-08
"A630072L19Rik",-2.54422961462905,4.20835420411933e-05,0.00457162907735922
"Abcb1a",-2.27787395664028,7.3312232587195e-05,0.00690790423829666
"Acot10",-5.46345089704809,7.30371386866032e-05,0.0069067386292522
"Adgrl2",-1.45992688181142,1.54666530641175e-05,0.00198772151657075
"Agtr1a",-5.42466010867317,1.79995924391923e-05,0.00223800069287107
"Alk",-1.91681203327187,1.43007373435602e-10,1.21574625449753e-07
"Aox4",-2.58778843955898,3.76432740883725e-06,0.000651055284545543
"Asxl3",-0.892297645252808,9.42416958073669e-05,0.00863247366229919
"Bcl2",-1.41171668782708,1.80477061466266e-05,0.00223800069287107
"Bend4",-1.63037096121675,1.4510676468053e-05,0.00191694057119923
"Bmp6",-2.08372267814488,8.37414548485047e-08,3.23746927428285e-05
"C030047K22Rik",-1.9238456023096,3.89372813881083e-07,0.000110066902194836
"C230014O12Rik",-1.882734210512,1.7760564276628e-09,1.01501624840929e-06
"Cavin4",-1.30375062120779,6.60353994985651e-05,0.00638236991697713
"Ccdc88c",-2.48238822265678,3.46638066102285e-07,9.90518273887278e-05
"Cd55",-2.65538109352258,0.000105471480110068,0.00949568404319718
"Cdh10",-1.7671506307267,6.6933073659859e-10,4.19754155413896e-07
"Cdh12",-4.60748594319253,5.51015864850766e-15,1.81070700888272e-11
"Cdh9",-1.65044435427757,5.80734561132349e-11,5.45247531343154e-08
"Cdhr1",-2.73099922690807,1.71951675944794e-06,0.000347725969916361
"Cldn1",-3.15251599150607,4.52391765938089e-08,1.91821405399136e-05
"Cnr1",-4.90024077962138,6.38958543559139e-07,0.000164682168153198
"Cntnap5b",-1.08505073009503,4.07627687836313e-05,0.00446505178563701
"Cpe",-1.11452256863225,6.23078363433612e-05,0.00608925914360826
"Dab1",-2.28656761577395,2.4452582245708e-06,0.00046247045658807
"Dera",-1.4727840022809,3.52331040056638e-05,0.00394145987746764
"Dgkg",-1.82648843888176,7.6430620087212e-06,0.00115873908116381
"Dpysl5",-2.01580609632812,1.10057360593981e-05,0.0015724445394865
"E130308A19Rik",-1.01496671070616,3.96095897571181e-06,0.000680585951062011
"Efr3b",-0.976080022365804,2.42024348903316e-06,0.000461056384660816
"Ero1lb",-0.947275522527767,4.82191527133777e-05,0.00505033189514735
"Fam90a1b.1",-2.75064510094933,9.08997298197218e-05,0.008414306328277
"Fggy",-1.08140755356902,1.21611726159525e-06,0.000270936497373538
"Frmd3",-2.669191903913,1.37391354473976e-11,1.53569062658004e-08
"Fst",-2.4559608828436,2.48761971339465e-08,1.12753508009365e-05
"Gdpd5",-1.9820168739587,4.81121892712884e-06,0.000800519837818291
"Gm12576",-1.35204040783577,2.76297412599088e-05,0.00321397463708736
"Gm12610",-7.45562056253966,4.43423458959923e-07,0.00011774908396563
