"","avg_logFC","p_val","p_val_adj"
"A330102I10Rik",-2.15200543363565,7.04928289270777e-11,1.39371372071725e-06
"B230323A14Rik",-3.13386214313545,1.49945155331534e-07,0.000609723467608852
"Gm12227",-1.243116268231,7.65612165940486e-06,0.00887304425319489
"Gm38505",-1.9937567410893,7.392267159403e-06,0.00887304425319489
"Otof",-5.51598836538072,4.52995956321524e-07,0.00111952288155411
"Tmem132c",-3.80248684964549,6.34033619798896e-06,0.00887304425319489
