"","gene","combined_p_val"
"715","Plxdc2",0
"716","Gm11149",0
"717","Pde8a",0
"718","Arhgap23",0
"719","Cerk",0
"720","Usp54",0
"721","4930488L21Rik",0
"722","Epn2",0
"723","Akap13",0
"724","Runx1",0
"725","Pard3b",0
"726","Slc9a9",0
"727","Snx29",0
"728","Camk2g",0
"729","Gm26936",0
"730","Mast4",0
"731","Daam1",0
"732","Hexb",0
"733","Rnf220",0
"734","Lims1",0
"735","Wasf2",0
"736","Frmd5",0
"737","Lgmn",0
"738","Ctsd",0
"739","Rnf13",0
"740","Tmeff2",0
"741","Selplg",0
"742","Gm42413",0
"743","Vmp1",0
"744","Abhd17b",0
"745","Tspan2",0
"746","Ptprk",0
"747","Pag1",0
"748","Kif13b",0
"749","Bin1",0
"750","Tubb4a",0
"751","Picalm",0
"752","Ankrd44",0
"753","Rffl",0
"754","Cx3cr1",0
"755","Mapt",0
"756","Retreg1",0
"757","Dock2",0
"758","Cttnbp2nl",0
"759","Pak1",0
"760","Gab2",0
"761","St6galnac3",0
"762","Tprkb",8.44761991852452e-284
"763","Cpe",4.73665930308973e-281
"764","Numb",9.66860928398695e-280
"765","Ypel2",1.96828800867798e-276
"766","Clu",2.52134729527981e-276
"767","Sfxn5",1.1373563531983e-255
"768","Fchsd2",1.88588934167834e-236
"769","Pid1",1.14833207666876e-232
"770","Hip1",2.72092306024161e-228
"771","Tspan7",1.33668120798756e-211
"772","Glud1",3.3854547610953e-192
"773","Zfp710",3.60022977856082e-180
"774","Xylt1",4.59144776840194e-171
"775","Abhd12",2.97506331815387e-167
"776","Skap2",4.36866429499503e-160
"777","Gm31356",4.47108883510822e-152
"778","E230029C05Rik",3.29488612187663e-135
"779","Slc24a2",8.88633202632695e-113
"780","Elmo1",3.61208415288044e-112
"781","Mef2a",1.74200453508873e-103
"782","Sirpa",6.00263783610113e-55
"783","P2ry12",4.82856320600571e-45
"784","Pde3b",1.29175698721988e-40
