"","gene","combined_p_val"
"2126","Map4k4",1.10736621570649e-139
"2127","Cdc37l1",3.39120728916837e-139
"2128","Ppfibp2",5.75124533402799e-139
"2129","Mog",5.85015941764065e-139
"2130","Srcin1",8.31345280263255e-139
"2131","Ankrd28",3.12698428805901e-138
"2132","Mical3",1.25588688338862e-137
"2133","Unc5c",2.66577713297473e-134
"2134","Pkp4",1.22534301565335e-133
"2135","Lcorl",1.29776838182538e-133
"2136","Rell1",1.31274927630696e-133
"2137","Hhip",2.4614835666942e-133
"2138","Ust",6.11367069602066e-133
"2139","C430049B03Rik",8.83873181416353e-132
"2140","Iffo1",1.12343280387389e-131
"2141","Gm26936",1.20338024711219e-131
"2142","Sept7",5.07800665144408e-130
"2143","Cdc42se2",1.83765710113384e-129
"2144","Dnm3",1.92093070978702e-129
"2145","Mitf",1.48466202510835e-128
"2146","Bin1",6.97119014005295e-128
"2147","Rictor",5.28024529871524e-127
"2148","Gm4258",1.0099233921368e-126
"2149","Opalin",5.34231095347321e-126
"2150","Acsl3",1.60933963218357e-123
"2151","Pik3r3",4.23251468223147e-123
"2152","Ddr1",1.0761464725321e-120
"2153","Ctnnal1",1.77224879659205e-120
"2154","Tcf4",2.01478956138424e-120
"2155","Csmd2",1.10710493552692e-119
"2156","Ccser2",1.89456854585979e-119
"2157","Zmiz1",4.16869160576562e-119
"2158","Mpzl1",7.03495546747479e-119
"2159","Cd81",1.20127905391113e-118
"2160","2610035D17Rik",4.25921904143218e-117
"2161","Ppp2r3a",1.76578635129671e-115
"2162","Tmeff2",2.34212050595324e-114
"2163","Creb5",9.26923202509285e-114
"2164","Ptk2",2.08821127100008e-113
"2165","Otud7b",1.40181437445734e-112
"2166","Slc12a2",3.3543337131453e-112
"2167","Pcdh7",4.54362971263198e-112
"2168","Foxn3",5.90867362576609e-112
"2169","Mapt",5.67913695491863e-111
"2170","Fbxo7",2.75988552091644e-110
"2171","Ctps",7.14936003235117e-110
"2172","Plcl1",1.64523499100716e-108
"2173","Plekha1",3.05924047611311e-108
"2174","Mobp",4.59280098741484e-108
"2175","Gm13187",5.32603645695226e-108
"2176","Tjap1",1.06425308949034e-106
"2177","Cdyl",3.50562997033987e-106
"2178","Arhgap35",3.60730937599413e-106
"2179","Fam13c",7.53196302405712e-106
"2180","Fyn",8.12375689394427e-105
"2181","Dip2a",2.40882760971586e-104
"2182","Rap1a",5.29368764790569e-104
"2183","Ncor2",3.31630941236275e-103
"2184","Bcan",3.972092481576e-103
"2185","Ctsl",6.19676702746644e-103
"2186","Kazn",1.64198634932350e-101
"2187","Rab31",1.65312724684544e-101
"2188","Arhgef10l",2.26349050689449e-101
"2189","E130308A19Rik",1.89803342800258e-100
"2190","Sox6",2.54690378703895e-100
"2191","4930402H24Rik",9.26002143582817e-100
"2192","Thra",1.22232567003821e-99
"2193","Rtn4",5.22185568482302e-99
"2194","Klf13",1.74894549166739e-98
"2195","Fryl",2.51554686448689e-98
"2196","Gm38304",3.34013347231281e-98
"2197","Ano4",1.54420973562594e-97
"2198","Neo1",5.80044457671342e-96
"2199","Tulp4",4.099005484837e-95
"2200","Pcdh9",7.36982327749788e-93
"2201","Cdk19",4.80815003214892e-92
"2202","Gm4876",2.33229115790824e-89
"2203","Maml2",4.90922554950304e-89
"2204","Taldo1",3.9531508153966e-88
"2205","4932443L11Rik",1.06394039900825e-86
"2206","Serinc5",1.08397487160465e-84
"2207","Cpox",1.18195523023403e-83
"2208","Lrch3",5.9624486166289e-83
"2209","Sh3gl3",1.17340917913402e-81
"2210","Dock9",7.96626549400036e-81
"2211","Pde4b",2.90130136076461e-79
"2212","5031439G07Rik",7.11078153761659e-78
"2213","Vldlr",2.15607770265241e-77
