"","gene","combined_p_val"
"285","Ptprn2",0
"286","Gm5441",0
"287","Dip2c",0
"288","Chrm3",0
"289","Ryr2",0
"290","Hecw1",0
"291","Inhba",0
"292","Ripor2",0
"293","A330102I10Rik",0
"294","Phactr1",0
"295","Atxn1",0
"296","Klhl3",0
"297","4930415C11Rik",0
"298","Dapk1",0
"299","Mctp1",0
"300","Ssbp2",0
"301","Sv2c",0
"302","Map1b",0
"303","Rgs7bp",0
"304","Rab3c",0
"305","Hcn1",0
"306","Cadps",0
"307","Kcnma1",0
"308","Erc2",0
"309","Cacna2d3",0
"310","Gm48003",0
"311","Cacna1d",0
"312","Grid1",0
"313","Nrg3",0
"314","Nrg3os",0
"315","Gm20642",0
"316","Xkr6",0
"317","Mir124a-1hg",0
"318","Ptk2b",0
"319","Dgkh",0
"320","Klhl1",0
"321","Lmo7",0
"322","Nalcn",0
"323","Itgbl1",0
"324","Fgf14",0
"325","1700024B18Rik",0
"326","Cdh9",0
"327","Cdh18",0
"328","Nipal2",0
"329","Rims2",0
"330","Samd12",0
"331","Fam135b",0
"332","Rbfox2",0
"333","1700109K24Rik",0
"334","Cacng2",0
"335","Shank3",0
"336","Slc2a13",0
"337","Rbfox1",0
"338","Grin2a",0
"339","Mrtfb",0
"340","Gm15738",0
"341","Bmerb1",0
"342","Tmem191c",0
"343","Fgf12",0
"344","Kalrn",0
"345","Stxbp5l",0
"346","Gap43",0
"347","Epha6",0
"348","Htr1f",0
"349","Robo1",0
"350","Robo2",0
"351","Gm49961",0
"352","Gm1604a",0
"353","Pde10a",0
"354","Pacsin1",0
"355","Gm17276",0
"356","Trerf1",0
"357","Gm49906",0
"358","Cntnap5c",0
"359","Efna5",0
"360","Dlgap1",0
"361","Prkce",0
"362","Kctd1",0
"363","4933424G05Rik",0
"364","Celf4",0
"365","Camk4",0
"366","Nrg2",0
"367","Kctd16",0
"368","Chsy3",0
"369","Camk2a",0
"370","Ppargc1b",0
"371","Gnal",0
"372","Rnf165",0
"373","Neto1",0
"374","Dok6",0
"375","Sptbn2",0
"376","Syt7",0
"377","Gda",0
"378","Kcnip2",0
"379","Atrnl1",0
"380","Syn1",0
"381","Gria3",0
"382","Smarca1",0
"383","Hs6st2",0
"384","Cdr1os",0
"385","Pdzd4",0
"386","Il1rapl1",0
"387","Nhsl2",0
"388","Ftx",0
"389","Aff3",0
"390","Pcsk2",0
"391","Hs3st5",0
"392","Cntnap5b",0
"393","Fras1",0
"394","Pde2a",0
"395","Fstl5",0
"396","Zfp804a",0
"397","Nell2",0
"398","Ptpn5",0
"399","Runx1t1",0
"400","Shisa9",0
"401","Tmtc1",0
"402","Kcnh7",0
"403","Cpne5",0
"404","Epha4",0
"405","Elavl2",0
"406","Kctd8",0
"407","Pde7b",0
"408","Rasgef1b",0
"409","Lrtm1",0
"410","Dab1",0
"411","Ano3",0
"412","Unc13c",0
"413","Sgk1",0
"414","Foxp2",0
"415","Mgat4c",0
"416","Cdh13",0
"417","Dcc",0
"418","Gm15810",0
"419","Hs6st3",0
"420","Galnt18",0
"421","Pdzd2",0
"422","6530403H02Rik",0
"423","Hs3st4",0
"424","Rarb",0
