"","gene","combined_p_val"
"3044","Acsl1",4.67863321435657e-18
"3045","Cmss1",5.50389373658211e-18
"3046","Gcnt2",1.13474651904135e-17
"3047","Actb",2.62417281832999e-17
"3048","Cacna1c",3.49009384148819e-17
"3049","Usp25",3.59632466822883e-17
"3050","Fermt2",3.66579949264393e-17
"3051","Dennd2a",8.98683418293935e-17
"3052","Fbxl7",1.24239222683094e-16
"3053","Plcb4",2.39484022577519e-16
"3054","Itpr1",1.29580626009746e-15
"3055","Frmd6",1.41257432472517e-14
"3056","Parp8",1.67057352876581e-14
"3057","Tnfrsf21",3.47585382838469e-14
"3058","Mllt3",6.17031028234455e-14
"3059","Extl3",7.24750839258001e-14
"3060","Gm49417",1.11198905494518e-13
"3061","Grb10",1.20753035271935e-13
"3062","Apod",2.41622854852704e-13
"3063","Grm7",6.23018844743243e-13
"3064","Ubr1",6.66366096847623e-13
"3065","Pcca",1.2041363816416e-12
"3066","Arhgef17",3.47366838732837e-12
"3067","Slc7a11",4.50774331653123e-12
"3068","Mboat2",6.97311341937848e-12
"3069","Slc12a2",1.92109525445839e-11
"3070","Tgfbr3",3.03451504127438e-11
"3071","Actn4",5.70915573283275e-11
"3072","Eif1",6.05371308199691e-11
"3073","March6",1.11734513589729e-10
"3074","Luzp1",2.38876882684897e-10
"3075","Ftl1",9.15463029574091e-10
"3076","Pik3r1",3.75404769822227e-09
"3077","Eml4",6.32673082671182e-07
"3078","Nedd4l",1.630147116847e-06
"3079","Bmp6",9.79274233376251e-06
"3080","Grm3",5.4386742838323e-05
"3081","Flrt2",0.00986617552393548
"3082","Timp3",0.232443971600768
