"","gene","combined_p_val"
"471","Tead1",0
"472","Abr",0
"473","Crlf3",0
"474","Caskin1",0
"475","Znrf3",0
"476","Spag9",0
"477","Trp53bp2",0
"478","Hnrnpa2b1",0
"479","Cd63",0
"480","Pantr1",0
"481","Msi1",0
"482","Nxn",0
"483","4930570B17Rik",0
"484","Rb1",0
"485","Zhx3",0
"486","Gm12224",0
"487","Klf12",0
"488","Crot",0
"489","Pard3bos1",0
"490","Phyhipl",0
"491","Ttyh3",0
"492","Msmo1",0
"493","Id4",0
"494","Gm48765",0
"495","Prxl2a",0
"496","Gm19522",0
"497","Lgr4",0
"498","Aff1",0
"499","Mras",0
"500","Nol4",0
"501","Sugct",0
"502","Ostm1",0
"503","Snta1",0
"504","Phkb",0
"505","Fam228b",0
"506","Fmnl2",0
"507","Soat1",0
"508","Carmil1",0
"509","Adcy2",0
"510","Rimklb",0
"511","Eps8",0
"512","Fgf1",0
"513","Gna13",0
"514","Shc3",0
"515","Ivd",0
"516","Atf7",0
"517","Capn2",0
"518","Acsl6",0
"519","Xpnpep1",0
"520","Pou2f1",0
"521","Gk",0
"522","Sycp2",0
"523","Tsc22d4",0
"524","Mgll",0
"525","Cuedc1",0
"526","Crtc3",0
"527","Hacd2",0
"528","Gm44257",0
"529","Efr3b",0
"530","Gfra1",0
"531","Mfn1",0
"532","Igsf8",0
"533","Itsn1",0
"534","Arrb1",1.21802176952343e-299
"535","Slc6a1",4.2352164411837e-277
"536","Gm26827",2.68248056372589e-265
"537","Gm11149",1.56603094789339e-256
"538","Arap2",7.29115926166973e-255
