"","gene","combined_p_val"
"745","Tead1",0
"746","Caskin1",0
"747","Pantr1",0
"748","Trp53bp2",0
"749","Msi1",0
"750","Hnrnpa2b1",0
"751","Rb1",0
"752","Abr",0
"753","4930570B17Rik",0
"754","Zhx3",0
"755","Gm12224",0
"756","Crot",0
"757","Nxn",0
"758","Gm48765",0
"759","Msmo1",0
"760","Pard3bos1",0
"761","Ttyh3",0
"762","Lgr4",0
"763","Id4",0
"764","Gm19522",0
"765","Prxl2a",0
"766","Ostm1",0
"767","Nol4",0
"768","Phyhipl",0
"769","Aff1",0
"770","Mras",0
"771","Sugct",0
"772","Fmnl2",0
"773","Fgf1",0
"774","Snta1",0
"775","Xpnpep1",0
"776","Fam228b",0
"777","Phkb",0
"778","Eps8",0
"779","Shc3",0
"780","Atf7",0
"781","Soat1",0
"782","Carmil1",0
"783","Pou2f1",0
"784","Ivd",0
"785","Capn2",0
"786","Sycp2",0
"787","Rimklb",0
"788","Gna13",0
"789","Gk",0
"790","Acsl6",0
"791","Tsc22d4",0
"792","Mgll",0
"793","Gfra1",0
"794","Crtc3",0
"795","Cuedc1",0
"796","Gabbr1",0
"797","Gm44257",0
"798","Efr3b",0
"799","Hacd2",0
"800","Igsf8",0
"801","Mfn1",0
"802","Wnk2",0
"803","Arrb1",9.11060826840891e-283
"804","Slc6a1",1.22571135140611e-277
"805","Gm26827",4.15225213665918e-266
"806","Gm11149",1.49762084801699e-257
"807","Arap2",2.41023005772109e-238
