"","gene","combined_p_val"
"1515","Ptpn4",2.36412002585145e-202
"1516","Dennd2a",2.28077343145907e-191
"1517","Map3k1",7.77965658393168e-190
"1518","Samd4",2.45455876757022e-188
"1519","B3gat2",4.12209805797283e-188
"1520","Cd81",4.34556218110343e-187
"1521","Map4k4",4.74212823713078e-187
"1522","Arhgap35",3.61132845904854e-161
"1523","Sash1",6.6597175130623e-160
"1524","Unc13c",2.26965368983426e-155
"1525","Scfd2",1.42731145599782e-154
"1526","4930517O19Rik",3.93591123535595e-152
"1527","Csnk2a2",1.32762517808104e-150
"1528","Ankrd28",4.86305087169863e-129
"1529","Abhd17b",5.34338501410824e-127
"1530","Slc1a1",7.57015458673964e-125
"1531","Nlgn3",2.02388408741838e-121
"1532","Asap1",4.41697562917253e-120
"1533","Sycp2",1.59769121015665e-118
"1534","Atg16l2",1.03493098502069e-117
"1535","4430402I18Rik",1.48696140544536e-114
"1536","Gm48091",2.86723634053598e-111
"1537","Snx25",3.64219485987617e-107
"1538","Fam222b",5.19953469782526e-106
"1539","Itgav",4.82369813892032e-97
"1540","Pcmtd2",3.75665726005571e-92
