"","gene","combined_p_val"
"3304","Sft2d1",5.6130591312539e-05
"3305","Snx13",5.79388068124527e-05
"3306","Spata5",6.468901475785e-05
"3307","Btbd9",6.78075598336307e-05
"3308","Sh3glb1",6.8981320597094e-05
"3309","Ptpra",7.56046911431381e-05
"3310","Itm2b",7.68382155314883e-05
"3311","Ptp4a2",8.27325559412118e-05
"3312","Fkbp5",8.41212672355269e-05
"3313","P4ha1",8.90978801278646e-05
"3314","Evl",8.9163910849696e-05
"3315","Fgd4",9.47994734103886e-05
"3316","Smyd3",9.9106610467375e-05
"3317","Cradd",0.000100638870686035
"3318","Tbc1d5",0.000102126190344863
"3319","Ppard",0.000104477048717149
"3320","Plpp1",0.000106394584584096
"3321","Slc24a3",0.000113615323943731
"3322","Rai1",0.000114287495906053
"3323","Usp12",0.000126998482076934
"3324","Fndc3b",0.000133240074559221
"3325","Gdi2",0.00014120586214871
"3326","Ube2d3",0.000163082858787974
"3327","Hsd17b12",0.000173153878816111
"3328","Kansl1",0.000191892425375028
"3329","Mkln1",0.000202621349761373
"3330","Capza1",0.00021364583651958
"3331","Sdk1",0.000225379087617087
"3332","Trak1",0.000259120739220524
"3333","Washc4",0.000275626236001225
"3334","Dgkz",0.000279031320109813
"3335","Cdkal1",0.000286823866140571
"3336","Ap3b1",0.000303266612854312
"3337","Cltc",0.000413620829616865
"3338","Susd6",0.000440441805504664
"3339","Arhgap17",0.000456362860323892
"3340","Ipcef1",0.000459604075903512
"3341","Hivep3",0.0004632798346467
"3342","Mtus1",0.000481353281307205
"3343","Plcl1",0.000548494986468135
"3344","Rcbtb2",0.000604702121641217
"3345","Specc1",0.000700986732914516
"3346","Sppl3",0.000712063320611445
"3347","Pmepa1",0.000842303790780655
"3348","Rpl18a",0.000861362062544927
"3349","Slc12a6",0.000963431584591308
"3350","Rtn4rl1",0.00106532724923918
"3351","Akap10",0.00108925761327208
"3352","Man1a2",0.00109941527250157
"3353","BC005537",0.00117484463564389
"3354","Pan3",0.00122558176440497
"3355","Dpy19l4",0.00124216479624446
"3356","Traf3",0.0013243247081671
"3357","Fbxw11",0.00133493107752761
"3358","Rps29",0.00165462008704711
"3359","Eef1a1",0.00176785747378679
"3360","Peli1",0.00189266549842714
"3361","Fkbp15",0.00240290610781545
"3362","Khdrbs1",0.00242668392272899
"3363","St3gal5",0.00261085361142624
"3364","Arid1b",0.00329720295620649
"3365","Hsp90b1",0.00372923427745431
"3366","Abcd2",0.00379299743671361
"3367","Herc2",0.00418727040860761
"3368","Bmpr2",0.00449182235789922
"3369","Ube2k",0.00453288311783321
"3370","Plekhm3",0.00473368756437413
"3371","St6gal1",0.00511955213895906
"3372","Arhgap31",0.00547915850559844
"3373","Arhgap5",0.00550790606001934
"3374","Tbc1d14",0.00801882820567793
"3375","Iffo1",0.00950017666283429
"3376","Ankhd1",0.0110749967720629
"3377","Kmt2c",0.0115042691368014
"3378","Atp6v1a",0.0183591203970457
"3379","Enox2",0.0186024292248867
"3380","Xiap",0.0206949008630524
"3381","Dtnbp1",0.0225671456666318
"3382","Nmt1",0.0236172764697798
"3383","Stx8",0.0290300146853347
"3384","Ncoa3",0.0355273991782614
"3385","Larp4",0.0376093216520356
"3386","Oxr1",0.0648165504222542
"3387","Rngtt",0.117125844483786
"3388","Acvr1",0.195167190313698
"3389","Ank",0.501869940348182
