"","gene","combined_p_val"
"826","Nfam1",0
"827","Cerk",0
"828","Fmnl3",0
"829","Dip2b",0
"830","Bin2",0
"831","Nckap1l",0
"832","Snx29",0
"833","Klhl6",0
"834","P3h2",0
"835","Nrros",0
"836","Itgb5",0
"837","Cd86",0
"838","St3gal6",0
"839","Pros1",0
"840","Samsn1",0
"841","Nrip1",0
"842","Il10rb",0
"843","Runx1",0
"844","Qk",0
"845","Trp53cor1",0
"846","Fgd2",0
"847","Myo1f",0
"848","Clic1",0
"849","Ccnd3",0
"850","Trem2",0
"851","Plcl2",0
"852","Tbc1d5",0
"853","Dennd1c",0
"854","Vav1",0
"855","Adgre1",0
"856","Gm26510",0
"857","Rasgrp3",0
"858","Slc8a1",0
"859","Gm2629",0
"860","Gm50035",0
"861","Bin1",0
"862","Arap3",0
"863","Csf1r",0
"864","Ldlrad4",0
"865","Nfatc1",0
"866","Lrp5",0
"867","Tcirg1",0
"868","Unc93b1",0
"869","Sipa1",0
"870","Fermt3",0
"871","Rab3il1",0
"872","Mpeg1",0
"873","Dtx4",0
"874","Lpxn",0
"875","Gcnt1",0
"876","Dock8",0
"877","Entpd1",0
"878","Blnk",0
"879","Pik3ap1",0
"880","Gpr34",0
"881","Elf4",0
"882","Arhgef6",0
"883","Msn",0
"884","Ophn1",0
"885","Cysltr1",0
"886","Gmip",0
"887","Jmjd1c",0
"888","Il17ra",0
"889","Rap1gds1",0
"890","Sall3",0
"891","Rel",0
"892","Ifngr2",0
"893","Prex1",0
"894","Zfp652",0
"895","Gtf2h2",0
"896","Cyfip1",0
"897","Pou2f2",0
"898","Abhd15",0
"899","Hps3",0
"900","Gpr183",0
"901","Rin2",0
"902","Pnpla7",0
"903","Ints6l",0
"904","Cryl1",0
"905","Cxxc5",0
"906","Sh2b2",0
"907","Ctsz",0
"908","Rcbtb2",0
"909","Hck",0
"910","Snx5",0
"911","Selenop",0
"912","Suclg2",0
"913","Prkcd",0
"914","Rnf216",0
"915","Pwwp2a",0
"916","Ptbp3",0
"917","Edem1",0
"918","Mknk1",0
"919","Notch2",0
"920","Znrf2",0
"921","Tacc1",0
"922","Tbc1d22a",0
"923","Plcl1",0
"924","Rp2",0
"925","Ski",0
"926","Elf1",0
"927","Rptor",0
"928","Wdfy2",0
"929","Nek6",0
"930","Gna12",0
"931","Nfatc2",0
"932","Agps",0
"933","Pdgfb",0
"934","Capza2",0
"935","Ubtd1",0
"936","Specc1",0
"937","Rab8b",0
"938","Pla2g15",0
"939","Pan3",0
"940","Plxdc1",0
"941","Oma1",0
"942","Atp8a2",0
"943","Tpst2",0
"944","Basp1",0
"945","Arhgap39",0
"946","Elk3",0
"947","Git2",0
"948","Crlf3",0
"949","Mir99ahg",0
"950","Plek",0
"951","Skil",0
"952","Krcc1",0
"953","Gsap",0
"954","Grn",0
"955","Tmem135",0
"956","Acap2",0
"957","Plekha2",0
"958","Man1c1",0
"959","Snx24",0
"960","Slc12a6",0
"961","Aim2",0
"962","Arhgap12",0
"963","Gnaq",0
"964","Gdi2",0
"965","Arl4c",0
"966","Ostf1",0
"967","Inpp4b",0
"968","Daglb",0
"969","Phf14",0
"970","Sh3pxd2a",0
"971","Zfand3",0
"972","Mgat5",0
"973","Plgrkt",0
"974","Gm26542",0
"975","Nfia",0
"976","Prkca",0
"977","Disc1",0
"978","Rap1b",0
"979","Cradd",0
"980","Extl3",0
"981","Lims1",0
"982","Ttc28",0
"983","Efhd2",0
"984","Kcnk13",0
"985","Tbc1d9",0
"986","Arhgap31",0
"987","Pik3r1",0
"988","Asph",0
"989","Gal3st4",0
"990","Dock11",0
"991","Ifnar2",0
"992","Fam91a1",0
"993","Rffl",0
"994","Bach1",0
"995","Stk10",0
"996","Itm2b",0
"997","Zfp36l2",0
"998","Uvrag",0
"999","Rock2",0
"1000","Gm6277",0
"1001","Abcb1b",0
"1002","Dst",0
"1003","Pacsin2",0
"1004","Mtdh",0
"1005","E2f3",0
"1006","Rab31",0
"1007","Ulk2",0
"1008","Phactr2",0
"1009","Actb",0
"1010","Tfeb",0
"1011","Tubgcp5",0
"1012","Camk1",0
"1013","Kif21b",0
"1014","Ncoa3",0
"1015","Herc2",0
"1016","Arhgap17",0
"1017","Itpkb",0
"1018","Arid1a",0
"1019","Nfe2l2",0
"1020","Gng2",0
"1021","Zfp90",0
"1022","Arhgap4",0
"1023","Acss1",0
"1024","Macf1",0
"1025","Osbpl11",0
"1026","Rap1a",0
"1027","Tbc1d16",0
"1028","Orai1",0
"1029","Ly6e",0
"1030","Tsc22d4",0
"1031","Zmiz1",0
"1032","Smad3",0
"1033","Pxn",0
"1034","Gns",0
"1035","Cables1",0
"1036","Dgkd",0
"1037","Map4k4",0
"1038","Dhrs3",0
"1039","Camk1d",0
"1040","Nipbl",0
"1041","Ccdc93",0
"1042","Lst1",0
"1043","Kansl1",0
"1044","Tspan18",0
"1045","Parp8",0
"1046","Sh3glb1",0
"1047","Nfkb1",0
