"","gene","combined_p_val"
"2734","Asap1",1.70790102839662e-08
"2735","Rpl34",2.0890740909629e-08
"2736","Flnb",2.54723447165242e-08
"2737","Rps15",4.3226643712621e-08
"2738","Btbd7",5.24161878901005e-08
"2739","Rpl9",5.4540685174956e-08
"2740","Nfat5",7.57458363288983e-08
"2741","Rpl41",8.46024107318971e-08
"2742","Rps24",1.04911326675229e-07
"2743","Actg1",1.08677087809834e-07
"2744","Eif1",1.11599170134658e-07
"2745","Rps27a",1.21040411313862e-07
"2746","Pik3r3",1.80964212876204e-07
"2747","Aplp2",1.87254623347801e-07
"2748","Pan3",1.96020777431973e-07
"2749","Peli1",2.77804630406979e-07
"2750","Sdk1",3.41374789944812e-07
"2751","Arhgef3",3.77749904602362e-07
"2752","Eef1a1",5.04288739836947e-07
"2753","Nbeal1",5.092280248599e-07
"2754","Rps21",6.72088131725593e-07
"2755","Slc1a1",9.06173883742758e-07
"2756","Rpl37a",9.14434758016026e-07
"2757","Grb14",1.06055206967942e-06
"2758","Grk5",1.44092562931645e-06
"2759","Rdx",2.86775611294311e-06
"2760","Snx3",1.01105498936627e-05
"2761","Smarca2",1.09122693546309e-05
"2762","H3f3a",1.766445645633e-05
"2763","Znrf3",3.65660622716821e-05
"2764","Crim1",6.14966373849579e-05
"2765","Sash1",6.71656639756156e-05
"2766","Tmsb10",6.88049904780191e-05
"2767","B430010I23Rik",0.000521882999188242
"2768","Pcnx",0.00669323120719825
"2769","Flrt2",0.0185215868065895
