"","gene","combined_p_val"
"1805","Pakap",0
"1806","5031439G07Rik",0
"1807","Myo6",0
"1808","Hsp90ab1",0
"1809","Mob3b",0
"1810","Ube2d1",0
"1811","Dusp16",0
"1812","Tmem163",0
"1813","Heg1",0
"1814","Dock1",0
"1815","Hepacam",0
"1816","Tmbim1",0
"1817","Ank2",0
"1818","Lpgat1",0
"1819","Pkp4",0
"1820","Pip4k2a",0
"1821","1810062O18Rik",0
"1822","Chd7",0
"1823","Actb",0
"1824","Prrg1",0
"1825","Pacs2",0
"1826","Klf13",0
"1827","Cpox",0
"1828","Dixdc1",0
"1829","Slc38a2",0
"1830","Fam102a",0
"1831","Taldo1",0
"1832","Wipi1",0
"1833","Foxn3",0
"1834","Wscd1",0
"1835","Itsn2",0
"1836","Zfp638",0
"1837","Snx30",0
"1838","Gm48678",0
"1839","Cd9",0
"1840","Tmem151a",0
"1841","Tmem178b",0
"1842","Bcl2l1",0
"1843","Ppp2r3a",0
"1844","Shisa4",0
"1845","Tjp2",0
"1846","Abca2",0
"1847","Gm28376",0
"1848","Fryl",0
"1849","Mpzl1",0
"1850","Cep97",0
"1851","Unc5c",0
"1852","Slc48a1",0
"1853","Ptma",0
"1854","Naaladl2",0
"1855","Zdhhc20",0
"1856","Baz2b",0
"1857","Gm11149",0
"1858","Shroom3",0
"1859","Dst",0
"1860","Arhgef28",0
"1861","Tppp",0
"1862","Tmtc2",0
"1863","Rap1a",0
"1864","Tmcc2",0
"1865","Gm11659",0
"1866","Dpysl2",0
"1867","Osbpl1a",0
"1868","Ubb",0
"1869","Cd81",0
"1870","Plekha1",0
"1871","9130019P16Rik",0
"1872","Jam3",0
"1873","Efnb3",0
"1874","Stard13",0
"1875","Kcna6",0
"1876","Nfe2l3",0
"1877","Slc25a13",0
"1878","Hsp90aa1",0
"1879","Lrrc8b",0
"1880","Bcas3",0
"1881","Trim2",0
"1882","Cerk",0
"1883","2610035D17Rik",0
"1884","Sec11c",0
"1885","Cyth1",0
"1886","Mettl7a1",0
"1887","Apbb2",0
"1888","Ick",0
"1889","Ttll5",0
"1890","Secisbp2l",0
"1891","Itpk1",0
"1892","Ankib1",0
"1893","Prkca",0
"1894","Syt11",0
"1895","Cipc",0
"1896","Mtmr2",0
"1897","Ptk2",0
"1898","Fmnl2",0
"1899","Dennd5a",0
"1900","Kcna1",0
"1901","Adap1",0
"1902","Ldlrad3",0
"1903","Lamp1",0
"1904","Rdx",0
"1905","Nxpe3",0
"1906","Cdh10",0
"1907","Hspa8",0
"1908","Agpat4",0
"1909","Stxbp3",0
"1910","Map4k4",0
"1911","Nrbp2",0
"1912","St3gal4",0
"1913","Slc25a27",0
"1914","Fez1",0
"1915","Sez6l2",0
"1916","Kif6",0
"1917","Gnai1",0
"1918","Slc20a2",0
"1919","Tspan5",0
"1920","Tanc1",0
"1921","Tmeff1",0
"1922","E130308A19Rik",0
"1923","Map4k5",0
"1924","Rab40c",0
"1925","Jph1",0
"1926","Cdc42se2",0
"1927","Ank",0
"1928","Scamp5",0
"1929","Kat2b",0
"1930","Vps8",0
"1931","Acaca",0
"1932","B430010I23Rik",0
"1933","Txndc16",0
"1934","Pakap.1",0
"1935","Usp31",0
"1936","Eml1",0
"1937","Inpp5f",0
"1938","Cpeb2",0
"1939","Sort1",1.0927753531605e-302
"1940","Wdr20",5.98135427856132e-292
"1941","Samd4",2.6254403047582e-248
"1942","Myo18a",8.74007857354818e-244
"1943","Kazn",5.26754751258954e-233
"1944","Zfhx2",1.3002289136323e-186
