"","gene","combined_p_val"
"3971","Tspan14",0
"3972","Rnase4",0
"3973","Slc7a7",0
"3974","Slc7a8",0
"3975","Dleu2",0
"3976","Lpar6",0
"3977","Lrch1",0
"3978","Rubcnl",0
"3979","Lcp1",0
"3980","Lacc1",0
"3981","Epsti1",0
"3982","Gm34589",0
"3983","Kctd12",0
"3984","Fyb",0
"3985","Gm2245",0
"3986","Retreg1",0
"3987","Otulinl",0
"3988","Fam49b",0
"3989","Asap1",0
"3990","Sla",0
"3991","Cyth4",0
"3992","Apobec3",0
"3993","Nfam1",0
"3994","Cerk",0
"3995","Fmnl3",0
"3996","Dip2b",0
"3997","Bin2",0
"3998","Nckap1l",0
"3999","Snx29",0
"4000","Klhl6",0
"4001","P3h2",0
"4002","Nrros",0
"4003","Itgb5",0
"4004","Cd86",0
"4005","St3gal6",0
"4006","Pros1",0
"4007","Samsn1",0
"4008","Nrip1",0
"4009","Il10rb",0
"4010","Runx1",0
"4011","Qk",0
"4012","Trp53cor1",0
"4013","Fgd2",0
"4014","Myo1f",0
"4015","Clic1",0
"4016","Ccnd3",0
"4017","Trem2",0
"4018","Plcl2",0
"4019","Tbc1d5",0
"4020","Dennd1c",0
"4021","Vav1",0
"4022","Adgre1",0
"4023","Gm26510",0
"4024","Rasgrp3",0
"4025","Slc8a1",0
"4026","Gm2629",0
"4027","Gm50035",0
"4028","Bin1",0
"4029","Arap3",0
"4030","Csf1r",0
"4031","Ldlrad4",0
"4032","Nfatc1",0
"4033","Lrp5",0
"4034","Tcirg1",0
"4035","Unc93b1",0
"4036","Sipa1",0
"4037","Fermt3",0
"4038","Rab3il1",0
"4039","Mpeg1",0
"4040","Dtx4",0
"4041","Lpxn",0
"4042","Gcnt1",0
"4043","Dock8",0
"4044","Entpd1",0
"4045","Blnk",0
"4046","Pik3ap1",0
"4047","Gpr34",0
"4048","Elf4",0
"4049","Msn",0
"4050","Ophn1",0
"4051","Cysltr1",0
"4052","Arhgef6",0
"4053","Ppm1h",0
"4054","Gmip",0
"4055","Sall3",0
"4056","Gtf2h2",0
"4057","Cyfip1",0
"4058","Zfp652",0
"4059","Prex1",0
"4060","Jmjd1c",0
"4061","Rap1gds1",0
"4062","Il17ra",0
"4063","Abhd15",0
"4064","Rel",0
"4065","Ifngr2",0
"4066","Pou2f2",0
"4067","Hps3",0
"4068","Rin2",0
"4069","Pnpla7",0
"4070","Gpr183",0
"4071","Cxxc5",0
"4072","Ints6l",0
"4073","Rcbtb2",0
"4074","Cryl1",0
"4075","Sh2b2",0
"4076","Selenop",0
"4077","Hck",0
"4078","Pwwp2a",0
"4079","Suclg2",0
"4080","Ctsz",0
"4081","Snx5",0
"4082","Rnf216",0
"4083","Plcl1",0
"4084","Prkcd",0
"4085","Edem1",0
"4086","Znrf2",0
"4087","Ski",0
"4088","Ptbp3",0
"4089","Rptor",0
"4090","Mknk1",0
"4091","Tacc1",0
"4092","Notch2",0
"4093","Rp2",0
"4094","Tbc1d22a",0
"4095","Pla2g15",0
"4096","Atp8a2",0
"4097","Agps",0
"4098","Pdgfb",0
"4099","Wdfy2",0
"4100","Nfatc2",0
"4101","Specc1",0
"4102","Nek6",0
"4103","Plxdc1",0
"4104","Capza2",0
"4105","Gna12",0
"4106","Elf1",0
"4107","Oma1",0
"4108","Ubtd1",0
"4109","Rab8b",0
"4110","Pan3",0
"4111","Tpst2",0
"4112","Basp1",0
"4113","Git2",0
"4114","Elk3",0
"4115","Arhgap39",0
"4116","Crlf3",0
"4117","Skil",0
"4118","Grn",0
"4119","Krcc1",0
"4120","Tmem135",0
"4121","Mir99ahg",0
"4122","Gsap",0
"4123","Plek",0
"4124","Aim2",0
"4125","Slc12a6",0
"4126","Acap2",0
"4127","Plekha2",0
"4128","Phf14",0
"4129","Man1c1",0
"4130","Arhgap12",0
"4131","Gnaq",0
"4132","Snx24",0
"4133","Inpp4b",0
"4134","Gm26542",0
"4135","Sh3pxd2a",0
"4136","Daglb",0
"4137","Ostf1",0
"4138","Gdi2",0
"4139","Mgat5",0
"4140","Plgrkt",0
"4141","Zfand3",0
"4142","Lims1",0
"4143","Arl4c",0
"4144","Disc1",0
"4145","Nfia",0
"4146","Rap1b",0
"4147","Extl3",0
"4148","Prkca",0
"4149","Ttc28",0
"4150","Tbc1d9",0
"4151","Asph",0
"4152","Fam91a1",0
"4153","Gal3st4",0
"4154","Cradd",0
"4155","Stk10",0
"4156","Kcnk13",0
"4157","Efhd2",0
"4158","Pik3r1",0
"4159","Dock11",0
"4160","Rffl",0
"4161","Bach1",0
"4162","Ifnar2",0
"4163","Rock2",0
"4164","Itm2b",0
"4165","Zfp36l2",0
"4166","Dst",0
"4167","Uvrag",0
"4168","Tubgcp5",0
"4169","Mtdh",0
"4170","E2f3",0
"4171","Herc2",0
"4172","Phactr2",0
"4173","Ncoa3",0
"4174","Gm6277",0
"4175","Ulk2",0
"4176","Actb",0
"4177","Pacsin2",0
"4178","Kif21b",0
